1.00002,0.007214103,0.733333,0.040756488,2.733333,0.016923258
1.016687,0.040695328,0.75,0.040865144,2.75,0.01707275
1.033354,0.072474783,0.766667,0.041340442,2.766667,0.017113992
1.050021,0.105612668,0.783333,0.042263922,2.783333,0.017129467
1.066688,0.134111154,0.8,0.04351337,2.8,0.017181001
1.083355,0.163816123,0.816667,0.045231385,2.816667,0.017181001
1.100022,0.189303439,0.833333,0.046996901,2.833333,0.017278959
1.116689,0.215688203,0.85,0.049013673,2.85,0.017402684
1.133356,0.23829671,0.866667,0.05141074,2.866667,0.017407793
1.150023,0.261689956,0.883333,0.053678766,2.883333,0.017479985
1.16669,0.281704106,0.9,0.056483149,2.9,0.017598527
1.183357,0.302444104,0.916667,0.058988872,2.916667,0.017665536
1.200024,0.320065012,0.933333,0.062064991,2.933333,0.017660426
1.216691,0.336734512,0.95,0.064801488,2.95,0.017706777
1.233358,0.353894439,0.966667,0.067714623,2.966667,0.017753202
1.250025,0.368607164,0.983333,0.07052593,2.983333,0.017784078
1.266692,0.383707257,1,0.073615607,3,0.017773786
1.283359,0.396590709,1.016667,0.076318161,3.016667,0.017809918
1.300026,0.4098616,1.033333,0.078925713,3.033333,0.017871744
1.316693,0.421170715,1.05,0.081798078,3.05,0.017892329
1.33336,0.432852615,1.066667,0.084385245,3.066667,0.017897511
1.350027,0.442852329,1.083333,0.087121839,3.083333,0.017938753
1.366694,0.45232731,1.1,0.089478136,3.1,0.018016054
1.383361,0.462072019,1.116667,0.092099246,3.116667,0.018057295
1.400028,0.470237599,1.133333,0.094387657,3.133333,0.018108902
1.416695,0.478878813,1.15,0.096716742,3.15,0.018062478
1.433362,0.486215557,1.166667,0.09878111,3.166667,0.018041821
1.450029,0.493841613,1.183333,0.100797881,3.183333,0.018052186
1.466696,0.500305423,1.2,0.102923308,3.2,0.018057295
1.483363,0.507043821,1.216667,0.104770268,3.216667,0.018052186
1.50003,0.512943661,1.233333,0.106719154,3.233333,0.018062478
1.516697,0.51900531,1.25,0.108355629,3.25,0.017990287
1.533364,0.524262638,1.266667,0.110032874,3.266667,0.018005762
1.550031,0.529201209,1.283333,0.111513192,3.283333,0.018000579
1.566698,0.53453701,1.3,0.113156494,3.3,0.018041821
1.583365,0.53907342,1.316667,0.114528252,3.316667,0.018062478
1.600032,0.543869766,1.333333,0.115899914,3.333333,0.018026419
1.616699,0.548053114,1.35,0.117115419,3.35,0.018057295
1.633366,0.552501189,1.366667,0.118256211,3.366667,0.018000579
1.650033,0.55636571,1.383333,0.119369791,3.383333,0.01796452
1.6667,0.560465723,1.4,0.120374811,3.4,0.017923278
1.683367,0.564133991,1.416667,0.12144089,3.416667,0.018021236
1.700034,0.567670034,1.433333,0.122303311,3.433333,0.018000579
1.716701,0.571529625,1.45,0.123301504,3.45,0.018021236
1.733368,0.574947888,1.466667,0.124116328,3.466667,0.018026419
1.750035,0.578675115,1.483333,0.124937979,3.483333,0.018093428
1.766702,0.581960945,1.5,0.125528761,3.5,0.018124304
1.783369,0.585570461,1.516667,0.126255314,3.516667,0.018139779
1.800036,0.58885136,1.533333,0.126900423,3.533333,0.018119194
1.816703,0.592397125,1.55,0.127416491,3.55,0.018119194
1.83337,0.595516285,1.566667,0.128020926,3.566667,0.01810372
1.850037,0.598905033,1.583333,0.128577668,3.583333,0.018170728
1.866704,0.60200454,1.6,0.129093736,3.6,0.018088245
1.883371,0.605059879,1.616667,0.129575861,3.616667,0.018144961
1.900038,0.608389806,1.633333,0.129983369,3.633333,0.018134669
1.916705,0.611405978,1.65,0.13049261,3.65,0.018144961
1.933372,0.614726114,1.666667,0.130872906,3.666667,0.018144961
1.950039,0.617683395,1.683333,0.131253106,3.683333,0.018227445
1.966706,0.620949572,1.7,0.131606286,3.7,0.018222262
1.983373,0.623862685,1.716667,0.131972928,3.716667,0.018170728
2.00004,0.627138723,1.733333,0.132176682,3.733333,0.018237737
2.016707,0.630051837,1.75,0.132482265,3.75,0.018237737
2.033374,0.632964951,1.766667,0.132801406,3.766667,0.018186203
2.050041,0.636187029,1.783333,0.133045834,3.783333,0.018175911
2.066708,0.63908549,1.8,0.133378533,3.8,0.018134669
2.083375,0.642233956,1.816667,0.133595845,3.816667,0.018160436
2.100042,0.645068665,1.833333,0.133786041,3.833333,0.018160436
2.116709,0.648280882,1.85,0.134030469,3.85,0.018150071
2.133376,0.651140036,1.866667,0.13430884,3.866667,0.01810372
2.150043,0.654249335,1.883333,0.13458048,3.883333,0.018165546
2.16671,0.657191894,1.9,0.13481135,3.9,0.018134669
2.183377,0.660384527,1.916667,0.135055778,3.916667,0.018129487
2.200044,0.663233889,1.933333,0.135375015,3.933333,0.018144961
2.216711,0.666102905,1.95,0.135592231,3.95,0.018114012
2.233378,0.669217065,1.966667,0.135809543,3.966667,0.018175911
2.250045,0.672120387,1.983333,0.135938584,3.983333,0.018206787
2.266712,0.675234546,2,0.135999739,4,0.018181021
2.283379,0.678049602,2.016667,0.136128684,4.016667,0.018181021
2.300046,0.681163831,2.033333,0.136386766,4.033333,0.018144961
2.316713,0.683944512,2.05,0.13650898,4.05,0.018155254
2.33338,0.686999781,2.066667,0.136658406,4.066667,0.018129487
2.350047,0.689741295,2.083333,0.136855333,4.083333,0.018144961
2.366714,0.692781911,2.1,0.137058991,4.1,0.018186203
2.383381,0.695533146,2.116667,0.137167647,4.116667,0.018201678
2.400048,0.698250145,2.133333,0.137398517,4.133333,0.018155254
2.416715,0.701182843,2.15,0.137636214,4.15,0.018217153
2.433382,0.703919425,2.166667,0.137833141,4.166667,0.018263504
2.450049,0.706969903,2.183333,0.138077569,4.183333,0.018294453
2.466716,0.709667179,2.2,0.138288054,4.2,0.018289271
2.483383,0.712624461,2.216667,0.138491808,4.216667,0.018315038
2.50005,0.715331598,2.233333,0.138824507,4.233333,0.018340805
2.516717,0.718283949,2.25,0.139082589,4.25,0.01835117
2.533384,0.720932196,2.266667,0.13932019,4.266667,0.018392412
2.550051,0.72361975,2.283333,0.139551156,4.283333,0.018428471
2.566718,0.726513211,2.3,0.139795584,4.3,0.018412996
2.583385,0.729181111,2.316667,0.140012896,4.316667,0.018387229
2.600052,0.732045196,2.333333,0.140298094,4.333333,0.018345987
2.616719,0.734610109,2.35,0.14051531,4.35,0.018345987
2.633386,0.737474194,2.366667,0.140773392,4.366667,0.01835117
2.650053,0.740034175,2.383333,0.140922818,4.383333,0.01835117
2.66672,0.742863954,2.4,0.141167246,4.4,0.018376937
2.683387,0.74544852,2.416667,0.141357346,4.416667,0.018402704
2.700054,0.748209547,2.433333,0.141615428,4.433333,0.018376937
2.716721,0.750578275,2.45,0.141914184,4.45,0.018345987
2.733388,0.753309996,2.466667,0.142131496,4.466667,0.018382046
2.750055,0.755698308,2.483333,0.142341981,4.483333,0.018412996
2.766722,0.758415307,2.5,0.14256612,4.5,0.018397521
2.783389,0.761127306,2.516667,0.142742662,4.516667,0.018433653
2.800056,0.763290057,2.533333,0.142905647,4.533333,0.018407813
2.816723,0.765953097,2.55,0.143068534,4.55,0.018418179
2.83339,0.768547454,2.566667,0.143313059,4.566667,0.018402704
2.850057,0.771112366,2.583333,0.143557486,4.583333,0.018418179
2.866724,0.773471233,2.6,0.143801914,4.6,0.01846453
2.883391,0.775977325,2.616667,0.144073554,4.616667,0.018474822
2.900058,0.778267579,2.633333,0.144284039,4.633333,0.018402704
2.916725,0.780533319,2.65,0.144521737,4.65,0.01846453
2.933392,0.782975659,2.666667,0.144840878,4.666667,0.018443946
2.950059,0.785069798,2.683333,0.145119345,4.683333,0.018449055
2.966726,0.787512069,2.7,0.145336561,4.7,0.018443946
2.983393,0.789625792,2.716667,0.145621759,4.716667,0.018449055
3.00006,0.79176896,2.733333,0.145954554,4.733333,0.018433653
3.016727,0.794152411,2.75,0.146198982,4.75,0.018449055
3.033394,0.796285787,2.766667,0.146409467,4.766667,0.018490297
3.050061,0.798595624,2.783333,0.146660722,4.783333,0.018428471
3.066728,0.80067511,2.8,0.147034191,4.8,0.018510954
3.083395,0.802690706,2.816667,0.147346601,4.816667,0.018490297
3.100062,0.804706372,2.833333,0.147523143,4.833333,0.018474822
3.116729,0.806869123,2.85,0.147794783,4.85,0.018495479
3.133396,0.809090765,2.866667,0.148052769,4.866667,0.018397521
3.150063,0.811057332,2.883333,0.148304024,4.883333,0.018412996
3.16673,0.813215222,2.9,0.148623165,4.9,0.018418179
3.183397,0.815319084,2.916667,0.14887442,4.916667,0.018402704
3.200064,0.816962033,2.933333,0.149084905,4.933333,0.018474822
3.216731,0.818962976,2.95,0.149295486,4.95,0.018454238
3.233398,0.820983503,2.966667,0.149546645,4.966667,0.018387229
3.250065,0.822788261,2.983333,0.149811554,4.983333,0.018407813
3.266732,0.824700938,3,0.150042424,5,0.018412996
3.283399,0.82624083,3.016667,0.150320795,5.016667,0.018454238
3.300066,0.828104409,3.033333,0.150504164,5.033333,0.018423288
3.316733,0.829958265,3.05,0.150782535,5.05,0.01845942
3.3334,0.831581562,3.066667,0.150986289,5.066667,0.018485187
3.350067,0.833356875,3.083333,0.151291872,5.083333,0.018474822
3.366734,0.834955657,3.1,0.151543127,5.1,0.018454238
3.383401,0.836691733,3.116667,0.151719669,5.116667,0.018418179
3.400068,0.838369059,3.133333,0.151970924,5.133333,0.018402704
3.416735,0.839869714,3.15,0.152181409,5.15,0.018474822
