10,-4.213788033,4818399159,249089409.5,-1113.097778,0.05169547,-294.9393831,11.41666667
5,-3.996027708,4746978995,230161811.3,-1113.097778,0.048485957,-292.8345619,11.53333333
1,-3.632436514,4600688292,200480565,-1113.097778,0.043576211,-287.9978256,11.71666667
0.200000003,-2.79949379,4487666661,182806265.7,-1112.40332,0.04073526,-281.816371,12.13333333
20,-2.586003065,4846050573,268823792.5,-1112.40332,0.055472758,-293.2694462,12.25
10,-2.369556189,4779081808,241117038.1,-1112.40332,0.050452586,-293.2189061,12.35
5,-2.131431818,4706954378,224209400.8,-1112.40332,0.047633648,-291.1512324,12.46666667
1,-1.779993176,4572554935,201240159.5,-1112.40332,0.044010442,-285.8136029,12.65
0.200000003,-0.959019303,4458314052,177190445.8,-1112.40332,0.039743822,-281.412761,13.06666667
20,-0.730834782,4808692289,261079039.9,-1111.708862,0.054293148,-291.4205052,13.18333333
10,-0.508199811,4737034701,238577450,-1111.708862,0.050364304,-291.8225441,13.28333333
5,-0.290787965,4673233406,219469123.3,-1111.708862,0.046963014,-289.7646903,13.4
1,0.066342026,4545967133,179642238.4,-1111.708862,0.039516836,-284.438078,13.58333333
0.200000003,0.87918818,4436543591,183297636.1,-1111.014404,0.041315414,-280.0189054,14
20,1.082889438,4769535169,254667401.6,-1111.014404,0.053394593,-289.85827,14.11666667
10,1.296383858,4705354996,231698864.5,-1111.014404,0.049241528,-290.096998,14.21666667
5,1.51771307,4641084276,212929840.5,-1111.014404,0.04587933,-288.3296096,14.33333333
1,1.870925784,4509558547,184438820.8,-1111.014404,0.04089953,-283.6362823,14.51666667
0.200000003,2.706623077,4412804884,171047722.7,-1111.014404,0.038761679,-280.276413,14.93333333
20,2.919791222,4727372478,245481593.2,-1110.319946,0.051927701,-288.3573674,15.03333333
10,3.133010864,4666829617,224502634.8,-1110.319946,0.04810603,-288.8316251,15.15
5,3.356467962,4604492928,206118969.5,-1110.319946,0.04476475,-287.0953425,15.26666667
1,3.711028337,4476090438,185286745.4,-1110.319946,0.041394774,-281.4673413,15.45
0.200000003,4.545116901,4387864450,167045876.5,-1110.319946,0.038069971,-279.2615895,15.86666667
20,4.77696991,4683284938,235738681.9,-1109.625488,0.050336182,-286.7299836,15.96666667
10,4.998166561,4626803331,216057344,-1109.625488,0.046696894,-287.3496329,16.08333333
5,5.228404522,4570743164,199432339.5,-1109.625488,0.043632366,-285.7182651,16.2
1,5.596850395,4459430657,182426462,-1109.625488,0.040908016,-281.2288003,16.38333333
0.200000003,6.44805336,4359383927,157986408.6,-1109.625488,0.036240537,-277.1856109,16.8
20,6.655041695,4653051061,226925753.3,-1109.625488,0.048769236,-285.1898386,16.9
10,6.881082058,4595424893,206771104.8,-1109.625488,0.044994991,-285.9020201,17.01666667
5,7.12635231,4539532466,190134221.2,-1108.93103,0.041884098,-284.4657983,17.13333333
1,7.506857872,4428208276,173365859.6,-1108.93103,0.039150339,-279.9891088,17.31666667
0.200000003,8.375480652,4333483363,161057346.4,-1108.236694,0.037165795,-276.4016034,17.73333333
20,8.599401474,4618497225,220531979.2,-1108.236694,0.047749728,-283.9499788,17.83333333
10,8.823645592,4563427648,201054371.6,-1108.236694,0.044057753,-284.6748234,17.95
5,9.056588173,4510574591,185203891.9,-1108.236694,0.041059934,-283.1988167,18.05
1,9.427750587,4404757066,160723259.3,-1108.236694,0.036488563,-279.2334764,18.23333333
0.200000003,10.24353409,4317012604,155033518.1,-1107.542236,0.035912223,-275.8353186,18.66666667
20,10.44973469,4580873142,215772168.4,-1107.542236,0.047102846,-282.7000185,18.76666667
10,10.65819168,4549177581,182731770.6,-1107.542236,0.040168088,-283.4559877,18.86666667
5,10.87663555,4479969347,182152304.9,-1107.542236,0.040659275,-282.1602382,18.98333333
1,11.22814465,4382721224,158428176.4,-1106.847778,0.036148358,-278.0844092,19.18333333
0.200000003,12.01396465,4290276255,149875113.5,-1106.847778,0.034933675,-274.9513345,19.58333333
20,12.21178818,4537750321,210160195.2,-1106.847778,0.04631374,-281.3793918,19.7
10,12.40639114,4488977295,190889395.3,-1106.847778,0.042524029,-282.5075097,19.8
5,12.62805748,4440875651,177457457.3,-1106.847778,0.039960016,-281.0387979,19.91666667
1,12.99728584,4353071937,164524178.7,-1106.847778,0.037794959,-277.9045822,20.1
0.200000003,13.8610754,4266169519,144557091.5,-1106.15332,0.033884518,-274.1643903,20.51666667
20,14.08080864,4509273137,202293118.4,-1106.15332,0.044861581,-279.5964972,20.63333333
10,14.30634117,4462897724,187163310.1,-1106.15332,0.041937619,-280.7318538,20.73333333
5,14.54347229,4416631218,173903311.9,-1105.458862,0.03937465,-279.5110167,20.85
1,14.9185009,4331104527,153375288.1,-1105.458862,0.035412513,-276.4490198,21.03333333
0.200000003,15.74314499,4259842090,149920256.5,-1105.458862,0.035193853,-273.039209,21.45
20,15.95894051,4490254965,199785959.8,-1105.458862,0.044493232,-278.5050218,21.55
10,16.18078423,4447550246,182083703.7,-1105.458862,0.040940225,-279.6617953,21.66666667
5,16.40262794,4405055829,169726292,-1105.458862,0.038529884,-278.5572453,21.78333333
1,16.75878525,4322224679,159239381.5,-1104.764404,0.036841996,-275.5108482,21.96666667
0.200000003,17.55003738,4251453365,148470959.7,-1104.764404,0.034922402,-272.9818978,22.38333333
20,17.75755882,4471423312,193646092.3,-1104.764404,0.043307483,-277.7862002,22.48333333
10,17.96253204,4428545427,178146038.2,-1104.764404,0.040226761,-279.0916199,22.6
5,18.18342018,4389240178,165671687.6,-1104.764404,0.037744958,-278.125279,22.71666667
1,18.55613136,4306356870,142516136.9,-1104.069946,0.033094361,-275.1377642,22.9
0.200000003,19.38175583,4244162468,144569426.9,-1104.069946,0.034063123,-272.5433474,23.31666667
20,19.58800507,4449683729,188158073.3,-1104.069946,0.042285718,-276.9871541,23.41666667
10,19.80475426,4412975546,174139263,-1104.069946,0.039460737,-278.2429689,23.53333333
5,20.0377388,4377018025,162120098,-1104.069946,0.037038937,-277.5515871,23.65
1,20.40249062,4292481508,150768324.6,-1104.069946,0.035123814,-274.6809206,23.81666667
0.200000003,21.23766518,4222231777,138104704.5,-1104.069946,0.032708935,-272.2640863,24.23333333
20,21.45759964,4421837034,182293719.1,-1103.37561,0.041225787,-276.1500626,24.35
10,21.66798401,4384058563,167523294.5,-1103.37561,0.038211919,-277.7449376,24.45
5,21.89873886,4347765142,155069663.8,-1103.37561,0.035666522,-277.0010704,24.56666667
1,22.26508331,4268134009,137693149.3,-1103.37561,0.032260738,-273.6745703,24.75
0.200000003,23.10630608,4197892206,130660553.3,-1103.37561,0.031125275,-271.4883836,25.16666667
20,23.32560158,4408056392,170636480.5,-1102.681152,0.03871014,-274.9618091,25.28333333
10,23.53993797,4372071749,154756322.8,-1102.681152,0.035396565,-276.5588164,25.38333333
5,23.77054214,4336415912,144275449.7,-1102.681152,0.033270668,-275.8700532,25.5
1,24.13052559,4251741279,134891531,-1102.681152,0.031726185,-273.2047082,25.68333333
0.200000003,24.94855499,4171238059,140223596.6,-1102.681152,0.033616781,-270.2927418,26.1
20,25.15859795,4384073167,163059247.4,-1102.681152,0.037193552,-274.645045,26.2
10,25.37654877,4350970583,152140466.2,-1102.681152,0.034967016,-276.1480051,26.31666667
5,25.60968399,4317911813,140077996.7,-1102.681152,0.032441143,-275.5723305,26.43333333
1,25.96207619,4244663188,127282285.7,-1102.681152,0.029986426,-272.8404716,26.61666667
0.200000003,26.78421783,4157989431,136853205,-1101.986694,0.032913312,-268.8268357,27.03333333
20,26.99584198,4361255785,161116950.3,-1101.986694,0.036942787,-273.6823515,27.13333333
10,27.20809937,4330651793,147349269.2,-1101.986694,0.034024734,-275.4027537,27.25
5,27.43680573,4296062071,138478014.5,-1101.986694,0.032233708,-274.7826929,27.36666667
1,27.7931881,4226939794,126144295.8,-1101.986694,0.029842937,-272.7665693,27.55
0.200000003,28.63838005,4143803206,134666533.1,-1101.292236,0.032498293,-268.8540884,27.96666667
20,28.85504913,4335604746,157802485.3,-1101.292236,0.03639688,-272.8273222,28.06666667
10,29.07582283,4304533415,145552780.6,-1101.292236,0.033813834,-274.6331301,28.18333333
5,29.31175613,4271860616,137213214.7,-1101.292236,0.032120246,-273.8244511,28.3
1,29.67560577,4207652904,139701609.3,-1101.292236,0.033201791,-270.9704318,28.48333333
0.200000003,30.50753403,4128259613,137996293.4,-1101.292236,0.033427231,-267.6487201,28.9
20,30.72104454,4304056480,153324446.8,-1100.597778,0.035623241,-271.7802892,29
